{'loss': 8.53182601928711, 'srcnode': 198263, 'dstnode': 108, 'srcmsg': "{'subject': 'sshd'}", 'dstmsg': "{'file': '/var/log/utx.log'}", 'edge_type': 'EVENT_WRITE', 'time': 1522874693439603150}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262529586826}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262529586826}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262529586826}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262529586826}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262529586826}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262529586826}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262539587338}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262549589660}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262559590022}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262569585694}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262579592526}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262589586448}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262589586448}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262589586448}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50587, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/charles'}", 'edge_type': 'EVENT_READ', 'time': 1522875262589586448}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204820, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51166'}", 'edge_type': 'EVENT_READ', 'time': 1522875262599593110}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204820, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51166'}", 'edge_type': 'EVENT_READ', 'time': 1522875262599593110}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204820, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51166'}", 'edge_type': 'EVENT_READ', 'time': 1522875262609586172}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204822, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51167'}", 'edge_type': 'EVENT_READ', 'time': 1522875266189589013}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204820, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51166'}", 'edge_type': 'EVENT_READ', 'time': 1522875266189589013}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204820, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51166'}", 'edge_type': 'EVENT_READ', 'time': 1522875266189589013}
{'loss': 0.0012449617497622967, 'srcnode': 198326, 'dstnode': 149, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_READ', 'time': 1522875266189589013}
{'loss': 0.0012449617497622967, 'srcnode': 198326, 'dstnode': 149, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_READ', 'time': 1522875266199596275}
{'loss': 0.0012449617497622967, 'srcnode': 198310, 'dstnode': 3, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875266199596275}
{'loss': 0.0012449617497622967, 'srcnode': 198310, 'dstnode': 4, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1522875266199596275}
{'loss': 0.0012449617497622967, 'srcnode': 198310, 'dstnode': 4, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1522875266199596275}
{'loss': 0.0012449617497622967, 'srcnode': 198310, 'dstnode': 21, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875266209590377}
{'loss': 0.0012449617497622967, 'srcnode': 198310, 'dstnode': 21, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875266209590377}
{'loss': 0.0012449617497622967, 'srcnode': 198310, 'dstnode': 48, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522875266209590377}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204820, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.67:51166'}", 'edge_type': 'EVENT_READ', 'time': 1522875266219592229}
{'loss': 0.0012449617497622967, 'srcnode': 198326, 'dstnode': 149, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_READ', 'time': 1522875266219592229}
{'loss': 0.0012449617497622967, 'srcnode': 198326, 'dstnode': 149, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_READ', 'time': 1522875266229592231}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1522875276279586687}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1522875276279586687}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1522875276279586687}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_READ', 'time': 1522875276289594450}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50354, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts.allow'}", 'edge_type': 'EVENT_READ', 'time': 1522875278359585571}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522875278359585571}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522875278359585571}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1522875278369585273}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 3, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1522875278379589935}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_READ', 'time': 1522875278399593379}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_READ', 'time': 1522875278399593379}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 21, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 21, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 95, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1522875278409587151}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 93, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278419588103}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 93, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522875278419588103}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1522875278419588103}
{'loss': 0.0012449617497622967, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1522875278419588103}
