{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027906146177496}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149596171684}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149596171684}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149596171684}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1523028149606172435}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149616169415}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149626172066}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_READ', 'time': 1523028149636186197}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_READ', 'time': 1523028149636186197}
{'loss': 0.0012449617497622967, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028149636186197}
{'loss': 0.0012449617497622967, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028149636186197}
{'loss': 0.0012449617497622967, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028149636186197}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 3, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165016169988}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 4, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028165036174099}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 4, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028165036174099}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 25, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_READ', 'time': 1523028165066179882}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 26, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_READ', 'time': 1523028165066179882}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 21, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 21, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165076173332}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 48, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1523028165086170553}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 48, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_READ', 'time': 1523028165096169644}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 135, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165096169644}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 135, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165096169644}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 137, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165096169644}
{'loss': 0.0012449617497622967, 'srcnode': 198295, 'dstnode': 137, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165096169644}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 3, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165106170104}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 4, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028165116170875}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 4, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_READ', 'time': 1523028165116170875}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 25, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_READ', 'time': 1523028165146171757}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 26, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_READ', 'time': 1523028165146171757}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 134, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 21, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 21, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165156170247}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
{'loss': 0.0012449617497622967, 'srcnode': 198297, 'dstnode': 46, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1523028165166170678}
