{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 209938, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.166:48385'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964700797590788}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462127570779}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462137572452}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462147571506}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462157571510}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462167571893}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462177573017}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462187572301}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462197571414}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462207572108}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462217572482}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 31, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/kmem'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 93, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522965462227570526}
{'loss': 0.0012449617497622967, 'srcnode': 198244, 'dstnode': 93, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_READ', 'time': 1522965462237573709}
